"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
        3067,      -20.900002,         38.8089,         35.9714,         42.2559,         40.6100
        3068,      -20.883335,         38.8089,         35.9714,         42.2559,         40.6100
        3069,      -20.866665,         38.8089,         35.9714,         42.2559,         40.6100
        3070,      -20.849998,         38.8089,         35.9714,         42.2559,         40.6100
        3071,      -20.833332,         38.8089,         35.9714,         42.2559,         40.6100
        3072,      -20.816666,         38.8089,         35.9714,         42.2559,         40.6100
        3073,      -20.799999,         38.8089,         35.9714,         42.2559,         40.6100
        3074,      -20.783333,         38.8089,         35.9714,         42.2559,         40.6100
        3075,      -20.766666,         38.8089,         35.9714,         42.2559,         40.6100
        3076,      -20.750000,         38.8089,         35.9714,         42.2559,         40.6100
        3077,      -20.733334,         38.8089,         35.9714,         42.2559,         40.6100
        3078,      -20.716667,         38.8089,         35.9714,         42.2559,         40.6100
        3079,      -20.700001,         38.8089,         35.9714,         42.2559,         40.6100
        3080,      -20.683334,         38.8089,         35.9714,         42.2559,         40.6100
        3081,      -20.666668,         38.8089,         35.9714,         42.2559,         40.6100
        3082,      -20.650002,         38.8089,         35.9714,         42.2559,         40.6100
        3083,      -20.633335,         38.8089,         35.9714,         42.2559,         40.6100
        3084,      -20.616665,         38.8089,         35.9714,         42.2559,         40.6100
        3085,      -20.599998,         38.8089,         35.9714,         42.2559,         40.6100
        3086,      -20.583332,         38.8089,         35.9714,         42.2559,         40.6100
        3087,      -20.566666,         38.8089,         35.9714,         42.2559,         40.6100
        3088,      -20.549999,         38.8089,         35.9714,         42.2559,         40.6100
        3089,      -20.533333,         38.8089,         35.9714,         42.2559,         40.6100
        3090,      -20.516666,         38.8089,         35.9714,         42.2559,         40.6100
        3091,      -20.500000,         38.8089,         35.9714,         42.2559,         40.6100
        3092,      -20.483334,         38.8089,         35.9714,         42.2559,         40.6100
        3093,      -20.466667,         38.8089,         35.9714,         42.2559,         40.6100
        3094,      -20.450001,         38.8089,         35.9714,         42.2559,         40.6100
        3095,      -20.433334,         38.8089,         35.9714,         42.2559,         40.6100
        3096,      -20.416668,         38.8089,         35.9714,         42.2559,         40.6100
        3097,      -20.400002,         38.8089,         35.9714,         42.2559,         40.6100
        3098,      -20.383335,         38.8089,         35.9714,         42.2559,         40.6100
        3099,      -20.366665,         38.8089,         35.9714,         42.2559,         40.6100
        3100,      -20.349998,         38.8089,         35.9714,         42.2559,         40.6100
        3101,      -20.333332,         38.8089,         35.9714,         42.2559,         40.6100
        3102,      -20.316666,         38.8089,         35.9714,         42.2559,         40.6100
        3103,      -20.299999,         38.8089,         35.9714,         42.2559,         40.6100
        3104,      -20.283333,         38.8089,         35.9714,         42.2559,         40.6100
        3105,      -20.266666,         38.8089,         35.9714,         42.2559,         40.6100
        3106,      -20.250000,         38.8089,         35.9714,         42.2559,         40.6100
        3107,      -20.233334,         38.8089,         35.9714,         42.2559,         40.6100
        3108,      -20.216667,         38.8089,         35.9714,         42.2559,         40.6100
        3109,      -20.200001,         38.8089,         35.9714,         42.2559,         40.6100
        3110,      -20.183334,         38.8089,         35.9714,         42.2559,         40.6100
        3111,      -20.166668,         38.8089,         35.9714,         42.2559,         40.6100
        3112,      -20.150002,         38.8089,         35.9714,         42.2559,         40.6100
        3113,      -20.133335,         38.8089,         35.9714,         42.2559,         40.6100
        3114,      -20.116665,         38.8089,         35.9714,         42.2559,         40.6100
        3115,      -20.099998,         38.8089,         35.9714,         42.2559,         40.6100
        3116,      -20.083332,         38.8089,         35.9714,         42.2559,         40.6100
        3117,      -20.066666,         38.8089,         35.9714,         42.2559,         40.6100
        3118,      -20.049999,         38.8089,         35.9714,         42.2559,         40.6100
        3119,      -20.033333,         38.8089,         35.9714,         42.2559,         40.6100
        3120,      -20.016666,         38.8089,         35.9714,         42.2559,         40.6099
        3121,      -20.000000,         38.8089,         35.9714,         42.2559,         40.6099
        3122,      -19.983334,         38.8089,         35.9714,         42.2559,         40.6099
        3123,      -19.966667,         38.8089,         35.9714,         42.2559,         40.6099
        3124,      -19.950001,         38.8089,         35.9714,         42.2559,         40.6099
        3125,      -19.933334,         38.8089,         35.9714,         42.2559,         40.6099
        3126,      -19.916668,         38.8089,         35.9714,         42.2559,         40.6099
        3127,      -19.900002,         38.8089,         35.9714,         42.2559,         40.6099
        3128,      -19.883335,         38.8089,         35.9714,         42.2559,         40.6099
        3129,      -19.866665,         38.8089,         35.9714,         42.2559,         40.6099
        3130,      -19.849998,         38.8089,         35.9714,         42.2559,         40.6099
