"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
        2698,      -27.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2699,      -27.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2700,      -27.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2701,      -27.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2702,      -26.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2703,      -26.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2704,      -26.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2705,      -26.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2706,      -26.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2707,      -26.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2708,      -26.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2709,      -26.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2710,      -26.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2711,      -26.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2712,      -26.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2713,      -26.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2714,      -26.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2715,      -26.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2716,      -26.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2717,      -26.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2718,      -26.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2719,      -26.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2720,      -26.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2721,      -26.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2722,      -26.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2723,      -26.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2724,      -26.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2725,      -26.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2726,      -26.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2727,      -26.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2728,      -26.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2729,      -26.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2730,      -26.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2731,      -26.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2732,      -26.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2733,      -26.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2734,      -26.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2735,      -26.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2736,      -26.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2737,      -26.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2738,      -26.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2739,      -26.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2740,      -26.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2741,      -26.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2742,      -26.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2743,      -26.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2744,      -26.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2745,      -26.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2746,      -26.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2747,      -26.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2748,      -26.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2749,      -26.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2750,      -26.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2751,      -26.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2752,      -26.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2753,      -26.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2754,      -26.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2755,      -26.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2756,      -26.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2757,      -26.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2758,      -26.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2759,      -26.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2760,      -26.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2761,      -26.000000,         38.0089,         35.2053,         41.4559,         40.4115
