"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd2 Loc1_P [EG05_018]","GWd2 Loc8_P [EG05_018]","GWd2 Loc10_P [EG05_018]","GWd2 Loc4_P [EG05_018]"
        4089,       -3.866669,          0.0000,          0.0339,          0.0000,          0.8000
        4090,       -3.849998,          0.0000,          0.0339,          0.0000,          0.8000
        4091,       -3.833336,          0.0000,          0.0339,          0.0000,          0.8000
        4092,       -3.816666,          0.0000,          0.0339,          0.0000,          0.8000
        4093,       -3.800003,          0.0000,          0.0339,          0.0000,          0.8000
        4094,       -3.783333,          0.0000,          0.0339,          0.0000,          0.8000
        4095,       -3.766670,          0.0000,          0.0339,          0.0000,          0.8000
        4096,       -3.750000,          0.0000,          0.0339,          0.0000,          0.8000
        4097,       -3.733330,          0.0000,          0.0339,          0.0000,          0.8000
        4098,       -3.716667,          0.0000,          0.0339,          0.0000,          0.8000
        4099,       -3.699997,          0.0000,          0.0339,          0.0000,          0.8000
        4100,       -3.683334,          0.0000,          0.0339,          0.0000,          0.8000
        4101,       -3.666664,          0.0000,          0.0339,          0.0000,          0.8000
        4102,       -3.650002,          0.0000,          0.0339,          0.0000,          0.8000
        4103,       -3.633331,          0.0000,          0.0339,          0.0000,          0.8000
        4104,       -3.616669,          0.0000,          0.0339,          0.0000,          0.8000
        4105,       -3.599998,          0.0000,          0.0339,          0.0000,          0.8000
        4106,       -3.583336,          0.0000,          0.0339,          0.0000,          0.8000
        4107,       -3.566666,          0.0000,          0.0339,          0.0000,          0.8000
        4108,       -3.550003,          0.0000,          0.0339,          0.0000,          0.8000
        4109,       -3.533333,          0.0000,          0.0339,          0.0000,          0.8000
        4110,       -3.516670,          0.0000,          0.0339,          0.0000,          0.8000
        4111,       -3.500000,          0.0000,          0.0339,          0.0000,          0.8000
        4112,       -3.483330,          0.0000,          0.0339,          0.0000,          0.8000
        4113,       -3.466667,          0.0000,          0.0339,          0.0000,          0.8000
        4114,       -3.449997,          0.0000,          0.0339,          0.0000,          0.8000
        4115,       -3.433334,          0.0000,          0.0339,          0.0000,          0.8000
        4116,       -3.416664,          0.0000,          0.0339,          0.0000,          0.8000
        4117,       -3.400002,          0.0000,          0.0339,          0.0000,          0.8000
        4118,       -3.383331,          0.0000,          0.0339,          0.0000,          0.8000
        4119,       -3.366669,          0.0000,          0.0339,          0.0000,          0.8000
        4120,       -3.349998,          0.0000,          0.0339,          0.0000,          0.8000
        4121,       -3.333336,          0.0000,          0.0339,          0.0000,          0.8000
        4122,       -3.316666,          0.0000,          0.0339,          0.0000,          0.8000
        4123,       -3.300003,          0.0000,          0.0339,          0.0000,          0.8000
        4124,       -3.283333,          0.0000,          0.0339,          0.0000,          0.8000
        4125,       -3.266670,          0.0000,          0.0339,          0.0000,          0.8000
        4126,       -3.250000,          0.0000,          0.0339,          0.0000,          0.8000
        4127,       -3.233330,          0.0000,          0.0339,          0.0000,          0.8000
        4128,       -3.216667,          0.0000,          0.0339,          0.0000,          0.8000
        4129,       -3.199997,          0.0000,          0.0339,          0.0000,          0.8000
        4130,       -3.183334,          0.0000,          0.0339,          0.0000,          0.8000
        4131,       -3.166664,          0.0000,          0.0339,          0.0000,          0.8000
        4132,       -3.150002,          0.0000,          0.0339,          0.0000,          0.8000
        4133,       -3.133331,          0.0000,          0.0339,          0.0000,          0.8000
        4134,       -3.116669,          0.0000,          0.0339,          0.0000,          0.8000
        4135,       -3.099998,          0.0000,          0.0339,          0.0000,          0.8000
        4136,       -3.083336,          0.0000,          0.0339,          0.0000,          0.8000
        4137,       -3.066666,          0.0000,          0.0339,          0.0000,          0.8000
        4138,       -3.050003,          0.0000,          0.0339,          0.0000,          0.8000
        4139,       -3.033333,          0.0000,          0.0339,          0.0000,          0.8000
        4140,       -3.016670,          0.0000,          0.0339,          0.0000,          0.8000
        4141,       -3.000000,          0.0000,          0.0339,          0.0000,          0.8000
        4142,       -2.983330,          0.0000,          0.0339,          0.0000,          0.8000
        4143,       -2.966667,          0.0000,          0.0339,          0.0000,          0.8000
        4144,       -2.949997,          0.0000,          0.0339,          0.0000,          0.8000
        4145,       -2.933334,          0.0000,          0.0339,          0.0000,          0.8000
        4146,       -2.916664,          0.0000,          0.0339,          0.0000,          0.8000
        4147,       -2.900002,          0.0000,          0.0339,          0.0000,          0.8000
        4148,       -2.883331,          0.0000,          0.0339,          0.0000,          0.8000
        4149,       -2.866669,          0.0000,          0.0339,          0.0000,          0.8000
        4150,       -2.849998,          0.0000,          0.0339,          0.0000,          0.8000
        4151,       -2.833336,          0.0000,          0.0339,          0.0000,          0.8000
        4152,       -2.816666,          0.0000,          0.0339,          0.0000,          0.8000
