"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,      -22.733334,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8100,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.716667,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8110,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.700001,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8120,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.683334,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8131,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.666668,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8141,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.650002,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8151,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.633335,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8161,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.616665,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8171,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.599998,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8182,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.583332,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8192,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.566666,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8202,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.549999,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8212,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.533333,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8222,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.516666,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8232,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.500000,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8242,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.483334,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8253,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.466667,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8263,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.450001,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8273,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.433334,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8283,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.416668,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8293,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.400002,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8303,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.383335,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8313,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.366665,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8323,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.349998,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8333,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.333332,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8343,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.316666,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8353,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.299999,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8363,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.283333,  0.000    ,  0.000    ,  0.000    , 0.2203E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8372,         40.6101,         40.4115,          0.1986,          0.8000
